,date,temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m
0,2025-11-01 00:00:00+00:00,7.939,75.0,3.7787316,5.2739267,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1014.7,1010.0265,100.0,0.0,100.0,100.0,42540.0,8.225035,23.241617,33.549606,39.254856,156.80139,163.81073,176.30869,191.10379,19.8,7.839,9.139,10.438999
1,2025-11-01 01:00:00+00:00,7.839,74.0,3.4914184,5.2353344,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1014.4,1009.7262,100.0,0.0,100.0,0.0,44660.0,7.42159,23.14103,32.19938,39.47708,157.1663,174.64427,190.3048,204.22774,18.359999,8.339,9.438999,10.339
2,2025-11-01 02:00:00+00:00,7.489,76.0,3.5313604,4.9613647,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1014.3,1009.62103,45.0,0.0,45.0,0.0,41580.0,6.9527545,23.084955,30.85307,36.869694,158.74942,176.42374,191.44101,206.0646,16.56,8.539,9.339,10.639
3,2025-11-01 03:00:00+00:00,6.639,81.0,3.6095526,4.243203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.6,1009.90533,39.0,0.0,39.0,0.0,31240.0,6.151683,21.611998,29.144438,34.247337,159.44388,181.9091,197.98743,213.85715,15.119999,8.039,9.139,10.438999
4,2025-11-01 04:00:00+00:00,6.439,83.0,3.760724,4.189252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.4,1009.7029,0.0,0.0,0.0,0.0,27900.0,5.3517847,20.674158,28.551426,33.121956,160.34608,187.00117,203.0089,217.49272,13.679999,8.039,9.139,10.339
5,2025-11-01 05:00:00+00:00,6.139,87.0,4.1366286,4.0436153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.4,1009.69806,13.0,0.0,0.0,13.0,20440.0,4.802999,19.839235,27.055143,30.699368,167.00539,191.5138,205.2011,219.2894,11.5199995,8.039,9.139,10.238999
6,2025-11-01 06:00:00+00:00,5.589,91.0,4.2354116,3.5497212,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1013.9,1009.1909,100.0,0.0,0.0,100.0,12100.0,4.5536795,19.211996,26.089447,28.79325,161.56496,192.99461,207.97939,222.46638,9.72,7.839,9.139,10.539
7,2025-11-01 07:00:00+00:00,5.989,91.0,4.6310644,3.9901724,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1013.9,1009.1979,63.0,2.0,0.0,61.0,10860.0,4.829907,20.188908,26.183659,27.971327,153.43501,183.06642,198.43504,211.84901,10.799999,8.139,9.438999,10.839
8,2025-11-01 08:00:00+00:00,7.489,86.0,5.2984037,5.396199,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1013.0,1008.327,91.0,0.0,0.0,91.0,16340.0,6.439876,21.26744,28.387545,31.235058,153.43501,177.08922,192.44998,205.97433,14.759999,8.438999,9.738999,11.339
9,2025-11-01 09:00:00+00:00,9.839,78.0,6.1834416,7.964238,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1013.2,1008.56464,74.0,0.0,0.0,74.0,31800.0,6.28713,18.486622,27.343414,33.190357,156.3706,173.29025,189.0902,204.34108,15.4800005,9.339,10.438999,12.238999
10,2025-11-01 10:00:00+00:00,12.289,71.0,7.180832,10.501471,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1013.1,1008.50494,94.0,0.0,1.0,93.0,43540.0,7.289444,13.450708,24.50381,34.726475,159.77505,164.47583,182.52606,197.49585,18.72,10.938999,11.039,12.238999
11,2025-11-01 11:00:00+00:00,14.389,67.0,8.338968,12.691402,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1012.6,1008.0407,63.0,0.0,41.0,40.0,52000.0,8.654986,15.978486,17.651016,29.947151,163.0724,165.65063,168.23174,189.68872,21.96,13.039,12.339,12.438999
12,2025-11-01 12:00:00+00:00,15.688999,66.0,9.354599,14.26189,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.165,65.0,0.0,54.0,38.0,54580.0,8.654986,16.595179,18.709612,23.110207,163.0724,167.4712,168.90631,175.53293,22.68,14.438999,13.738999,13.039
13,2025-11-01 13:00:00+00:00,15.7455,64.0,8.951381,13.940495,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.0,1006.46906,100.0,0.0,94.0,100.0,57100.0,10.495713,17.654688,19.011953,20.620806,157.8336,159.71736,161.22188,163.77974,23.4,14.7455,14.2455,13.7455
14,2025-11-01 14:00:00+00:00,15.7455,64.0,8.951381,13.916374,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.4,1006.8673,100.0,48.0,93.0,99.0,57420.0,10.661107,19.562946,22.530937,27.181787,168.31065,167.24248,167.074,168.54128,23.759998,14.945499,14.445499,13.945499
15,2025-11-01 15:00:00+00:00,15.1455,69.0,9.497442,13.772186,33.0,0.1,0.1,0.0,0.0,0.0,61.0,1011.1,1006.55914,100.0,22.0,100.0,100.0,50520.0,8.557102,16.854767,20.037485,25.671307,157.75093,160.0168,162.21602,165.37909,22.68,14.445499,14.0455,13.6455
16,2025-11-01 16:00:00+00:00,14.445499,74.0,9.868017,13.078348,73.0,0.1,0.1,0.0,0.0,0.0,61.0,1010.7,1006.1499,100.0,6.0,100.0,100.0,42540.0,9.227524,18.899143,25.582806,31.569351,159.44388,162.25523,166.15929,172.79404,20.880001,13.945499,13.7455,13.945499
17,2025-11-01 17:00:00+00:00,13.695499,80.0,10.307219,12.348076,95.0,1.4000001,1.4000001,0.0,0.0,0.0,61.0,1011.2,1006.63605,100.0,46.0,100.0,100.0,30360.0,9.9571085,21.077686,29.528778,35.463196,167.4712,172.14677,178.60284,185.82625,21.96,13.2455,13.5455,13.8455
18,2025-11-01 18:00:00+00:00,12.9955,87.0,10.881884,11.904102,98.0,1.7,1.7,0.0,0.0,0.0,61.0,1011.3,1006.72424,100.0,76.0,100.0,100.0,15900.0,9.3669195,19.110542,28.594517,35.757988,177.79745,183.23964,190.88548,196.97559,22.319998,12.445499,12.3455,12.5455
19,2025-11-01 19:00:00+00:00,12.7955,90.0,11.19569,11.84342,100.0,1.2,1.2,0.0,0.0,0.0,61.0,1011.2,1006.62146,100.0,77.0,100.0,100.0,9060.0,9.0645685,19.083395,27.466372,34.726475,173.15732,181.0809,190.57347,199.37424,20.16,12.2455,12.2455,12.5455
20,2025-11-01 20:00:00+00:00,12.945499,92.0,11.676285,11.867817,100.0,1.3000001,1.3000001,0.0,0.0,0.0,61.0,1011.2,1006.62396,100.0,97.0,100.0,100.0,6580.0,10.948973,22.963936,28.691795,36.73588,189.46225,193.60056,197.52567,204.30453,25.199999,12.445499,12.1455,11.8455
21,2025-11-01 21:00:00+00:00,12.8955,93.0,11.790566,11.965729,70.0,1.4000001,1.4000001,0.0,0.0,0.0,61.0,1011.0,1006.4239,100.0,78.0,96.0,100.0,5400.0,10.182337,20.696085,24.933735,29.68636,188.13002,193.06932,197.6502,202.8337,26.64,12.3455,11.945499,11.5455
22,2025-11-01 22:00:00+00:00,13.0455,92.0,11.775296,12.3668,10.0,0.1,0.1,0.0,0.0,0.0,61.0,1011.0,1006.4265,100.0,73.0,82.0,100.0,5940.0,8.427383,17.709658,21.749483,26.562046,199.9832,206.56499,208.68605,212.82854,21.96,12.5455,12.1455,11.7455
23,2025-11-01 23:00:00+00:00,12.945499,93.0,11.840136,12.364965,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.2,1006.62396,100.0,64.0,68.0,100.0,5100.0,7.8954163,17.581125,20.898613,28.90107,226.8476,227.4896,227.79277,230.55997,18.72,12.3455,11.945499,11.6455
24,2025-11-02 00:00:00+00:00,12.7955,96.0,12.173269,12.365837,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.2,1007.61694,100.0,85.0,69.0,100.0,2760.0,7.5942082,16.263872,18.681883,22.127556,238.57048,242.30061,244.91644,248.02544,19.44,12.2455,11.8455,11.5455
25,2025-11-02 01:00:00+00:00,12.445499,97.0,11.982206,12.3193245,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.5,1006.91473,100.0,67.0,100.0,100.0,1480.0,5.0911684,11.570515,15.484185,19.852295,261.87,264.64426,268.66782,274.15958,14.04,11.945499,11.8455,11.7455
26,2025-11-02 02:00:00+00:00,12.2455,97.0,11.782932,12.063301,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.4,1006.8117,100.0,62.0,100.0,100.0,1500.0,5.04,11.542478,15.273505,18.861387,270.0,273.57626,278.13,283.24054,10.440001,11.7455,11.6455,11.445499
27,2025-11-02 03:00:00+00:00,11.8455,95.0,11.069931,11.412647,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.104,100.0,54.0,100.0,100.0,3920.0,5.2416787,12.605142,17.015474,20.617662,254.05453,268.36346,276.07236,282.09473,10.08,11.5455,11.7455,11.5455
28,2025-11-02 04:00:00+00:00,11.7955,92.0,10.537635,11.402333,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.10345,100.0,35.0,96.0,100.0,8520.0,3.8773184,9.47012,12.599999,14.869351,248.19853,261.2539,270.0,276.95285,11.5199995,11.5455,11.5455,11.2455
29,2025-11-02 05:00:00+00:00,11.3955,93.0,10.303452,10.974279,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.9,1007.29596,100.0,80.0,100.0,100.0,6300.0,3.6,9.83268,12.758432,15.39184,233.13002,246.25049,253.61038,259.21576,10.440001,11.3455,11.2455,10.945499
30,2025-11-02 06:00:00+00:00,11.3455,95.0,10.572966,11.128389,23.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.4,1006.7975,100.0,100.0,100.0,100.0,3080.0,2.7416782,8.209263,11.609651,14.764389,246.80138,254.74483,262.8751,268.60284,10.799999,10.945499,10.945499,10.6455
31,2025-11-02 07:00:00+00:00,11.3455,94.0,10.41417,10.89459,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.5,1006.89703,100.0,44.0,100.0,100.0,4600.0,4.0249224,7.928177,9.585739,12.303366,190.3048,219.47243,235.71307,249.44386,8.28,10.945499,10.8455,10.6455
32,2025-11-02 08:00:00+00:00,11.6455,90.0,10.059997,10.947791,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.5,1007.8973,100.0,73.0,100.0,100.0,8320.0,5.0142193,10.630672,14.186923,16.80857,201.03758,208.30066,215.70677,223.26433,10.799999,10.945499,10.945499,10.7455
33,2025-11-02 09:00:00+00:00,12.0455,89.0,10.287523,11.264555,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.4,1007.8041,100.0,100.0,100.0,100.0,8380.0,6.0347,9.904906,14.182355,17.906157,197.35411,199.09358,203.9625,210.17343,14.759999,11.1455,10.8455,10.8455
34,2025-11-02 10:00:00+00:00,12.2955,89.0,10.534087,11.501493,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.8,1008.2063,100.0,76.0,100.0,100.0,7900.0,6.6185193,9.83268,10.636766,14.982228,202.38017,203.7495,203.9625,215.21768,14.759999,11.3455,10.8455,10.6455
35,2025-11-02 11:00:00+00:00,12.7955,85.0,10.336132,12.062143,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.0,1007.41785,100.0,73.0,100.0,100.0,15500.0,5.8048253,8.39657,8.891343,9.387651,209.7448,210.96368,211.75943,212.47118,14.759999,11.7455,11.2455,10.7455
36,2025-11-02 12:00:00+00:00,12.9955,81.0,9.8108225,11.705749,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.3,1006.72424,100.0,56.0,100.0,100.0,22960.0,8.587338,13.684735,14.186923,14.689588,213.02386,215.36255,215.70677,216.02747,18.72,11.945499,11.445499,10.8455
37,2025-11-02 13:00:00+00:00,13.195499,78.0,9.442975,12.126526,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.0,1006.429,100.0,55.0,32.0,100.0,30740.0,6.3690495,9.422101,9.931042,10.44,222.70937,223.45189,223.53127,223.60289,18.359999,12.1455,11.6455,11.0455
38,2025-11-02 14:00:00+00:00,13.2955,77.0,9.348042,11.755133,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.3,1006.72925,100.0,65.0,15.0,100.0,33320.0,9.422101,15.273505,16.039202,16.29174,223.45189,224.9999,224.09071,224.9999,20.880001,12.2455,11.7455,11.2455
39,2025-11-02 15:00:00+00:00,12.8455,79.0,9.292359,11.8625965,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.1,1006.5228,100.0,54.0,7.0,100.0,29820.0,5.495161,9.19939,9.511088,9.826088,238.39255,239.42085,240.5242,241.55717,21.96,11.945499,11.5455,10.945499
40,2025-11-02 16:00:00+00:00,12.3455,83.0,9.539618,11.591352,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.5,1006.91315,100.0,38.0,76.0,100.0,23660.0,4.39436,9.0,10.464797,11.200571,214.9921,216.86998,220.81499,224.9999,14.04,11.7455,11.2455,10.7455
41,2025-11-02 17:00:00+00:00,11.8455,86.0,9.578401,11.310091,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.104,100.0,0.0,92.0,100.0,19120.0,2.968636,7.289445,8.942214,10.703569,194.03627,212.90524,220.10085,227.72638,10.799999,11.5455,11.2455,10.8455
42,2025-11-02 18:00:00+00:00,11.0955,92.0,9.844518,10.4691305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.9,1007.2912,100.0,0.0,100.0,100.0,7980.0,4.1046314,11.435313,13.779114,15.349684,195.25517,208.1785,213.2749,219.2894,7.92,11.1455,11.1455,10.7455
43,2025-11-02 19:00:00+00:00,10.8455,92.0,9.596972,10.2232275,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.088,100.0,13.0,100.0,100.0,8060.0,3.6,10.829958,13.70839,14.904173,180.0,201.4478,209.93143,217.14677,9.0,11.0455,11.1455,10.945499
44,2025-11-02 20:00:00+00:00,10.4955,92.0,9.250403,9.882622,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.0823,100.0,6.0,99.0,100.0,7800.0,2.8799999,9.826088,12.819235,14.512064,180.0,208.44283,218.15727,226.00499,6.8399997,10.945499,11.1455,11.1455
45,2025-11-02 21:00:00+00:00,10.1455,94.0,9.222921,9.315122,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.3,1007.6739,100.0,38.0,100.0,100.0,5740.0,4.32,11.592895,15.124284,18.075441,180.0,205.76927,218.23386,225.80684,9.36,10.6455,11.0455,11.1455
46,2025-11-02 22:00:00+00:00,9.7955,93.0,8.717114,8.844789,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.0709,100.0,40.0,100.0,100.0,5600.0,4.2136917,9.9571085,12.904882,15.021105,160.0168,192.5288,210.1413,224.02907,9.0,10.2455,10.7455,10.945499
47,2025-11-02 23:00:00+00:00,9.7955,92.0,8.557253,8.778512,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.2,1007.5686,100.0,58.0,100.0,100.0,6800.0,4.379589,12.015589,14.799459,16.610792,170.53775,188.61557,198.43504,209.8988,10.08,9.945499,10.3455,10.445499
48,2025-11-03 00:00:00+00:00,9.5455,93.0,8.469241,8.608797,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1011.7,1007.06683,100.0,37.0,100.0,100.0,4740.0,3.671294,9.605998,12.397806,13.830749,168.69011,192.99461,205.82094,218.65984,8.28,9.6455,10.0455,10.2455
49,2025-11-03 01:00:00+00:00,9.445499,94.0,8.528007,8.447282,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.1,1007.4633,100.0,89.0,100.0,100.0,4460.0,4.198285,11.200571,14.689588,17.22742,210.96368,224.9999,233.97253,243.97047,9.0,9.3455,9.7455,9.8455
50,2025-11-03 02:00:00+00:00,9.5955,92.0,8.359206,8.461252,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.4,1007.76465,100.0,74.0,100.0,100.0,6020.0,4.829907,12.758432,17.163355,20.929596,243.43501,253.61038,260.34018,266.0549,11.159999,9.3455,9.5455,9.5455
51,2025-11-03 03:00:00+00:00,9.4955,92.0,8.260183,8.08201,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.7,1008.06134,100.0,71.0,100.0,100.0,6460.0,6.5693827,15.188415,21.611998,28.082308,260.53775,264.55975,268.09088,270.7345,16.199999,8.945499,8.945499,9.0455
52,2025-11-03 04:00:00+00:00,9.4955,89.0,7.7723775,7.497838,58.0,0.0,0.0,0.0,0.0,0.0,3.0,1013.6,1008.95715,100.0,54.0,100.0,100.0,9680.0,9.726665,19.110542,22.392462,31.012281,272.12103,273.23962,274.61057,279.3529,21.24,8.8455,8.3455,8.3455
53,2025-11-03 05:00:00+00:00,9.0955,90.0,7.541488,7.093977,50.0,0.0,0.0,0.0,0.0,0.0,3.0,1014.3,1009.64764,92.0,86.0,69.0,0.0,7980.0,9.36,18.36353,21.611998,30.453527,270.0,271.1233,271.90912,276.78888,21.24,8.445499,7.9455,7.7454996
54,2025-11-03 06:00:00+00:00,9.2955,92.0,8.062134,7.424362,45.0,0.0,0.0,0.0,0.0,0.0,3.0,1015.2,1010.54663,100.0,100.0,68.0,0.0,6300.0,9.36,18.733839,22.725668,29.339449,270.0,272.20255,273.63287,276.3401,21.96,8.6455,8.1455,7.7454996
55,2025-11-03 07:00:00+00:00,9.6455,88.0,7.754309,7.221306,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1015.6,1010.9505,100.0,88.0,100.0,0.0,11220.0,12.620554,23.803596,26.700743,29.957968,273.27042,273.46817,273.8654,274.13458,27.0,8.945499,8.445499,7.9455
56,2025-11-03 08:00:00+00:00,9.945499,86.0,7.7119255,7.24862,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.7,1012.05054,90.0,82.0,44.0,0.0,15460.0,14.417988,27.086262,30.37683,32.59939,272.86234,274.57382,275.44025,276.3401,30.239998,9.0455,8.6455,8.0455
57,2025-11-03 09:00:00+00:00,10.4955,80.0,7.1906133,7.6734333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.8,1012.159,55.0,55.0,0.0,0.0,25380.0,14.4,26.28986,28.820242,31.012281,270.0,271.5693,272.14755,273.32733,36.719997,9.445499,8.945499,8.445499
58,2025-11-03 10:00:00+00:00,10.8955,74.0,6.4422784,7.834132,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.8,1013.16113,75.0,63.0,0.0,30.0,36180.0,14.830076,26.437336,28.623962,30.096085,275.5721,276.25394,276.49924,276.8699,34.56,9.6455,9.1455,8.5455
59,2025-11-03 11:00:00+00:00,11.3955,67.0,5.483739,7.9720936,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.3,1013.6668,93.0,93.0,0.0,0.0,50140.0,15.84,27.72,29.88217,31.32207,270.0,270.0,270.69025,270.6585,36.36,10.1455,9.6455,9.0455
60,2025-11-03 12:00:00+00:00,12.1455,61.0,4.8460755,8.740971,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.2,1013.5793,77.0,77.0,0.0,0.0,60040.0,14.77755,25.570139,27.729347,28.802248,267.20737,268.3865,268.51218,269.28384,34.2,10.8455,10.3455,9.7455
61,2025-11-03 13:00:00+00:00,12.3455,60.0,4.797548,9.13701,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.7,1013.0851,73.0,73.0,0.0,0.0,62080.0,13.363711,23.110207,24.881702,25.959969,265.36462,265.53293,266.68228,266.82022,33.48,11.1455,10.5455,10.0455
62,2025-11-03 14:00:00+00:00,12.3455,59.0,4.556779,9.009516,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.5,1013.8814,37.0,24.0,14.0,0.0,64340.0,13.896187,24.627787,26.807312,28.291512,253.44284,254.74483,255.21722,255.2564,30.599998,11.2455,10.7455,10.1455
63,2025-11-03 15:00:00+00:00,12.1455,60.0,4.609192,9.405241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.9,1014.2761,0.0,0.0,0.0,0.0,64080.0,9.885262,18.892282,21.30093,23.532547,236.88864,239.0363,239.53453,240.6901,29.88,11.445499,10.945499,10.3455
64,2025-11-03 16:00:00+00:00,11.695499,61.0,4.42143,9.05854,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.1,1014.46783,100.0,53.0,100.0,100.0,63680.0,8.913181,18.626305,21.986542,25.7041,226.63654,228.91835,230.31459,232.96953,21.96,11.1455,10.7455,10.2455
65,2025-11-03 17:00:00+00:00,10.8955,67.0,5.0066824,8.398144,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.6,1014.95294,95.0,22.0,90.0,1.0,54120.0,8.78872,18.161278,22.159746,28.348713,214.9921,219.3693,223.02507,229.63554,19.08,10.3455,9.945499,9.7455
66,2025-11-03 18:00:00+00:00,10.2455,71.0,5.217966,7.472002,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.0,1015.3403,97.0,20.0,88.0,53.0,47100.0,10.990322,21.67786,25.63847,34.11083,211.60745,215.53777,218.15727,224.9999,22.68,9.5455,9.1455,8.8455
67,2025-11-03 19:00:00+00:00,10.0955,72.0,5.275024,7.288456,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1020.2,1015.53687,78.0,5.0,75.0,0.0,44700.0,11.304229,22.725668,26.493652,30.54701,217.23491,220.50276,222.79738,224.9999,24.84,9.5455,9.1455,8.6455
68,2025-11-03 20:00:00+00:00,9.8455,75.0,5.6223173,7.2608347,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.1,1015.4334,98.0,9.0,96.0,0.0,39800.0,10.296251,20.746122,25.02971,33.864883,216.46933,218.65982,220.33307,226.29208,24.48,9.2455,8.8455,8.6455
69,2025-11-03 21:00:00+00:00,10.0455,72.0,5.2269106,7.3460445,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.6,1015.93427,100.0,0.0,100.0,0.0,44780.0,10.495713,20.767975,25.488914,32.11071,210.96368,213.6901,216.38445,222.27362,23.039999,9.445499,9.1455,8.8455
70,2025-11-03 22:00:00+00:00,10.1455,72.0,5.3231387,7.495802,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.2,1015.5378,100.0,72.0,100.0,14.0,44580.0,10.296251,20.696087,24.72495,33.46451,216.46933,220.06071,222.04915,229.7999,23.039999,9.5455,9.1455,8.945499
71,2025-11-03 23:00:00+00:00,10.2955,73.0,5.6664934,7.586981,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.5,1015.839,100.0,75.0,100.0,86.0,42580.0,11.212135,21.892027,25.72174,34.778683,222.39738,224.9999,226.70131,233.84172,24.48,9.6455,9.2455,9.0455
72,2025-11-04 00:00:00+00:00,10.195499,75.0,5.960717,7.580344,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.9,1016.2355,99.0,85.0,95.0,28.0,39240.0,11.019764,21.710716,25.72174,33.790176,218.36752,220.29207,223.29869,231.05418,24.48,9.6455,9.2455,9.0455
73,2025-11-04 01:00:00+00:00,10.0955,77.0,6.2452416,7.764642,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.7,1016.03455,100.0,53.0,100.0,38.0,34980.0,9.511088,19.376562,24.014996,31.259941,209.4758,215.16652,220.13542,231.54626,23.039999,9.445499,9.1455,9.3455
74,2025-11-04 02:00:00+00:00,9.9955,78.0,6.335449,7.5210924,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.5,1015.8338,97.0,91.0,93.0,51.0,31820.0,10.636766,20.774214,24.387178,32.17522,203.9625,207.89719,211.10875,220.46214,23.039999,9.2455,8.8455,8.8455
75,2025-11-04 03:00:00+00:00,9.2455,79.0,5.7909584,6.883892,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.0,1016.3191,64.0,47.0,38.0,0.0,28300.0,9.021574,17.974781,22.89611,29.793125,208.61037,212.73521,216.68982,226.46873,23.4,8.5455,8.2455,8.445499
76,2025-11-04 04:00:00+00:00,8.9955,81.0,5.9089518,6.77744,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.1,1016.4145,99.0,96.0,96.0,0.0,25200.0,8.217153,16.676977,24.063513,30.58517,208.8107,212.6609,218.92755,227.86247,19.8,8.3455,8.1455,8.6455
77,2025-11-04 05:00:00+00:00,9.0455,82.0,6.135458,6.8772163,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.7,1017.01276,99.0,77.0,94.0,70.0,23520.0,8.225035,16.610792,23.688984,30.551254,203.19861,209.8988,216.34755,225.95474,17.64,8.445499,8.2455,8.7455
78,2025-11-04 06:00:00+00:00,9.0455,84.0,6.4852304,6.972275,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1021.6,1016.91315,82.0,42.0,33.0,49.0,21120.0,8.12197,17.447933,24.079666,30.827856,192.80426,201.80147,211.55133,222.63371,18.0,8.5455,8.5455,9.2455
79,2025-11-04 07:00:00+00:00,9.1455,84.0,6.5832086,7.079977,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.4,1016.7157,100.0,100.0,100.0,0.0,19000.0,8.225035,16.75064,25.277023,32.839027,203.19861,208.21725,215.7275,224.55591,18.0,8.5455,8.5455,9.1455
80,2025-11-04 08:00:00+00:00,9.695499,83.0,6.947232,7.8188763,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.1,1017.42175,100.0,96.0,100.0,48.0,21660.0,7.5170207,15.315873,22.065973,29.784426,196.69933,203.55228,213.6901,224.51036,17.64,8.945499,8.7455,9.2455
81,2025-11-04 09:00:00+00:00,10.6455,80.0,7.3367276,8.737736,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.4,1017.73596,100.0,100.0,100.0,100.0,27780.0,8.373386,15.990646,17.974781,26.478971,205.4633,211.18492,212.73521,223.89838,18.359999,9.8455,9.3455,9.3455
82,2025-11-04 10:00:00+00:00,11.3455,78.0,7.6465745,9.6225395,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.4,1017.74744,100.0,81.0,100.0,100.0,31320.0,7.628263,14.039999,17.068707,22.545315,199.29015,202.6199,207.64589,218.51695,18.0,10.5455,10.0455,9.945499
83,2025-11-04 11:00:00+00:00,12.3955,75.0,8.087443,10.443691,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.4,1017.76434,97.0,44.0,83.0,75.0,36940.0,9.9571085,16.516901,17.873554,24.696104,192.5288,196.4601,198.79999,210.6772,21.599998,11.3455,10.8455,10.5455
84,2025-11-04 12:00:00+00:00,14.695499,68.0,8.850472,13.052767,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.2,1017.60236,5.0,0.0,4.0,3.0,49620.0,9.19939,14.57889,15.876775,16.575644,210.57915,212.90524,212.9694,214.3804,22.319998,13.5455,12.945499,12.445499
85,2025-11-04 13:00:00+00:00,15.1455,66.0,8.837362,13.471735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1021.3,1016.7134,100.0,7.0,0.0,100.0,52660.0,9.387651,14.88242,15.683774,16.179987,212.47118,212.15227,211.86594,212.27562,22.319998,13.945499,13.445499,12.945499
86,2025-11-04 14:00:00+00:00,15.1455,67.0,9.060279,13.601765,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1021.4,1016.8129,55.0,0.0,3.0,52.0,52480.0,8.905908,13.797913,14.587776,15.034041,194.03627,195.12405,195.75124,196.69933,19.8,14.1455,13.6455,13.0455
