,date,temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m
0,2025-10-22 00:00:00+00:00,10.8585005,83.0,8.08502,8.674943,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.2,995.6407,100.0,5.0,0.0,100.0,24140.0,11.542478,21.659918,24.401318,,183.57626,195.42223,198.43504,,30.599998,10.915,10.964999,
1,2025-10-22 01:00:00+00:00,10.6085005,86.0,8.3632555,8.498861,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,995.43756,100.0,0.0,63.0,100.0,24140.0,11.525623,22.180206,24.531002,,181.78987,193.13403,196.53491,,31.319998,10.565,10.615,
2,2025-10-22 02:00:00+00:00,10.5085,88.0,8.604417,8.461769,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.6,995.03784,100.0,0.0,55.0,100.0,24140.0,11.525623,21.542923,24.153835,,178.21013,189.61966,193.19061,,31.319998,10.415,10.464999,
3,2025-10-22 03:00:00+00:00,10.4585,90.0,8.887693,8.54015,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.5,994.9374,100.0,0.0,100.0,100.0,24140.0,11.159999,21.67487,24.332054,,180.0,191.49654,194.87573,,31.68,10.464999,10.514999,
4,2025-10-22 04:00:00+00:00,10.4585,91.0,9.051521,8.689139,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.4,994.8378,100.0,5.0,100.0,100.0,24140.0,10.440001,20.780453,23.476343,,180.0,194.03627,197.30061,,29.88,10.714999,10.815,
5,2025-10-22 05:00:00+00:00,10.6085005,91.0,9.199861,8.770961,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.5,994.9398,100.0,5.0,100.0,100.0,24140.0,11.183201,22.530937,25.23637,,183.69131,192.926,196.06006,,31.319998,10.815,10.865,
6,2025-10-22 06:00:00+00:00,10.6085005,89.0,8.870207,8.737104,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.3,994.7407,100.0,5.0,100.0,100.0,24140.0,10.805999,20.721119,23.63683,,178.0909,187.98924,191.65926,,28.44,10.865,10.964999,
7,2025-10-22 07:00:00+00:00,11.3085,86.0,9.050901,9.275688,11.0,0.0,0.0,0.0,0.0,0.0,3.0,999.5,994.95105,100.0,74.0,100.0,100.0,24140.0,12.245294,21.707731,24.111876,,178.31535,185.7105,187.88304,,32.399998,10.964999,10.865,
8,2025-10-22 08:00:00+00:00,11.4585,86.0,9.198249,9.518091,26.0,0.0,0.0,0.0,0.0,0.0,3.0,999.8,995.2519,100.0,100.0,100.0,100.0,24140.0,11.885453,21.707731,23.335014,,178.26433,185.7105,187.23683,,32.760002,11.415,11.264999,
9,2025-10-22 09:00:00+00:00,11.8585005,89.0,10.103091,10.203995,35.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.2,995.6566,100.0,100.0,89.0,66.0,24140.0,11.659777,21.322214,23.27708,,188.88058,191.68935,191.84206,,33.48,11.665,11.514999,
10,2025-10-22 10:00:00+00:00,13.158501,83.0,10.334825,11.506445,29.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.5,995.9758,100.0,100.0,5.0,72.0,24140.0,12.10157,19.829433,21.504248,,202.751,195.80258,196.88687,,28.08,11.764999,11.615,
11,2025-10-22 11:00:00+00:00,15.658501,70.0,10.203464,13.99942,17.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.4,995.9154,89.0,57.0,5.0,62.0,24140.0,11.885453,19.878391,21.018446,,215.13428,215.41714,216.46933,,21.599998,13.714999,13.514999,
12,2025-10-22 12:00:00+00:00,16.0585,69.0,10.370868,14.696283,13.0,0.0,0.0,0.0,0.0,0.0,3.0,999.8,995.3242,100.0,100.0,10.0,84.0,24140.0,10.182337,16.80857,17.67566,,224.9999,223.26433,223.31535,,18.72,14.964999,14.764999,
13,2025-10-22 13:00:00+00:00,15.2585,73.0,10.448069,14.049103,27.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,995.5109,100.0,100.0,5.0,61.0,24140.0,9.290511,16.1198,17.273888,,234.46223,240.57263,240.70874,,18.72,14.665,14.514999,
14,2025-10-22 14:00:00+00:00,15.658501,70.0,10.203464,14.35866,48.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,995.51715,86.0,51.0,0.0,66.0,24140.0,9.422101,14.512064,15.314184,,226.54811,240.2552,239.74365,,16.919998,14.315,14.165,
15,2025-10-22 15:00:00+00:00,14.6085005,77.0,10.620814,13.723938,61.0,0.3,0.0,0.3,0.0,0.0,51.0,1000.0,995.5006,100.0,100.0,5.0,54.0,18660.0,7.4128532,10.948973,11.963187,,209.0545,223.66785,227.4896,,10.440001,14.165,14.014999,
16,2025-10-22 16:00:00+00:00,13.9585,80.0,10.563319,13.240984,57.0,0.3,0.0,0.3,0.0,0.0,51.0,1000.3,995.78925,100.0,100.0,33.0,100.0,20120.0,6.151683,11.200571,12.23657,,200.55612,224.9999,228.65231,,8.28,14.115,14.115,
17,2025-10-22 17:00:00+00:00,13.5585,80.0,10.173812,12.656502,45.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.4,995.88257,100.0,34.0,100.0,100.0,24140.0,6.638072,10.464797,11.349276,,192.5288,206.56499,209.0545,,7.92,14.065,14.115,
18,2025-10-22 18:00:00+00:00,13.3085,81.0,10.11608,12.4129715,32.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.5,995.978,100.0,6.0,101.0,100.0,24140.0,6.4799995,10.594036,10.961979,,180.0,189.78233,193.57045,,8.28,13.764999,13.815,
19,2025-10-22 19:00:00+00:00,13.0085,83.0,10.18811,12.127935,21.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.6,996.0729,100.0,5.0,100.0,100.0,24140.0,6.519877,13.138765,13.909678,,186.3401,189.46225,192.20045,,10.08,13.565,13.665,
20,2025-10-22 20:00:00+00:00,12.5585,84.0,9.926747,11.603132,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.7,996.1652,100.0,5.0,100.0,100.0,24140.0,6.519877,13.441071,14.559411,,173.6599,187.69595,190.17545,,11.159999,13.065,13.165,
21,2025-10-22 21:00:00+00:00,12.0085,86.0,9.738513,10.771004,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.2,995.6589,95.0,6.0,84.0,48.0,24140.0,8.089993,15.84409,16.906525,,159.14546,178.69807,181.24533,,15.119999,12.514999,12.665,
22,2025-10-22 22:00:00+00:00,11.8085,86.0,9.542056,10.497579,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.8,995.25745,100.0,5.0,100.0,100.0,24140.0,8.217153,16.23596,17.637426,,151.1893,176.186,180.0,,14.759999,12.214999,12.415,
23,2025-10-22 23:00:00+00:00,11.8085,87.0,9.714355,10.680979,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.2,994.6602,100.0,5.0,100.0,100.0,24140.0,7.289444,16.343367,18.405357,,159.77505,172.40544,176.56644,,16.919998,12.014999,12.115,
24,2025-10-23 00:00:00+00:00,11.8585005,90.0,10.27035,10.744005,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.4,993.8648,100.0,66.0,100.0,5.0,24140.0,8.287822,16.418526,18.375994,,145.6196,164.74483,168.46541,,16.919998,12.014999,12.115,
25,2025-10-23 01:00:00+00:00,11.2085,93.0,10.1180525,9.830553,2.0,0.0,0.0,0.0,0.0,0.0,3.0,997.6,993.05817,87.0,40.0,5.0,71.0,24140.0,9.793059,19.930477,22.561327,,143.97253,159.92839,163.92636,,22.319998,11.665,11.764999,
26,2025-10-23 02:00:00+00:00,11.8085,90.0,10.220972,10.179073,5.0,0.0,0.0,0.0,0.0,0.0,3.0,996.2,991.6738,100.0,100.0,88.0,97.0,24140.0,11.720751,22.039528,24.867188,,132.5104,141.63248,145.84026,,28.44,11.565,11.714999,
27,2025-10-23 03:00:00+00:00,12.0585,89.0,10.300344,10.416158,6.0,0.0,0.0,0.0,0.0,0.0,3.0,995.4,990.8815,100.0,100.0,5.0,50.0,24140.0,11.966954,22.322903,24.989056,,136.2188,142.206,143.97253,,32.399998,11.815,11.764999,
28,2025-10-23 04:00:00+00:00,12.158501,89.0,10.3989725,10.171122,4.0,0.0,0.0,0.0,0.0,0.0,3.0,994.3,989.7881,100.0,100.0,10.0,100.0,24140.0,14.529915,24.703974,26.793365,,131.98714,136.77144,137.77924,,34.92,11.815,11.714999,
29,2025-10-23 05:00:00+00:00,12.1085005,90.0,10.517243,9.7460165,1.0,0.0,0.0,0.0,0.0,0.0,3.0,993.1,988.5926,100.0,100.0,100.0,100.0,24140.0,17.339897,29.09103,31.568323,,131.63345,139.01427,140.19447,,40.32,11.714999,11.565,
30,2025-10-23 06:00:00+00:00,11.658501,94.0,10.724884,9.396513,0.0,0.0,0.0,0.0,0.0,0.0,3.0,992.3,987.7894,100.0,10.0,9.0,100.0,24140.0,17.072504,29.131096,31.334364,,137.56381,140.01317,140.7106,,39.6,11.365,11.264999,
31,2025-10-23 07:00:00+00:00,12.0585,91.0,10.633755,9.769415,3.0,0.0,0.0,0.0,0.0,0.0,3.0,991.2,986.70056,100.0,63.0,5.0,100.0,24140.0,17.072504,29.522196,31.527668,,137.56381,142.43134,143.53067,,41.760002,11.415,11.264999,
32,2025-10-23 08:00:00+00:00,12.658501,89.0,10.892094,10.415675,8.0,0.0,0.0,0.0,0.0,0.0,3.0,990.4,985.9136,100.0,100.0,10.0,100.0,24140.0,17.283749,29.69727,31.766582,,144.3235,149.39368,150.173,,42.839996,12.065,11.915,
33,2025-10-23 09:00:00+00:00,14.5585,81.0,11.335067,12.23284,19.0,0.0,0.0,0.0,0.0,0.0,3.0,989.3,984.8481,98.0,60.0,35.0,92.0,24140.0,18.775303,29.949316,31.566189,,147.52882,154.35904,155.22488,,41.399998,13.615,13.415,
34,2025-10-23 10:00:00+00:00,14.2085,84.0,11.542834,11.918886,42.0,0.2,0.2,0.0,0.0,0.0,51.0,988.6,984.1457,100.0,100.0,100.0,100.0,24140.0,18.971008,32.042023,34.50867,,146.61147,152.57135,153.43501,,46.079998,14.014999,13.865,
35,2025-10-23 11:00:00+00:00,16.1585,76.0,11.924533,13.833473,71.0,0.1,0.0,0.1,0.0,0.0,51.0,987.8,983.3796,100.0,100.0,100.0,70.0,24140.0,20.037485,32.839024,34.878384,,162.21602,167.33495,168.45334,,45.36,15.514999,15.365,
36,2025-10-23 12:00:00+00:00,15.0585,88.0,13.0857315,12.830164,90.0,1.5,1.4,0.1,0.0,0.0,80.0,987.7,983.263,100.0,100.0,100.0,100.0,11460.0,22.007162,35.98559,38.70764,,195.17297,199.88525,199.9832,,46.44,15.014999,14.865,
37,2025-10-23 13:00:00+00:00,14.658501,89.0,12.86445,12.290113,90.0,0.7,0.59999996,0.1,0.0,0.0,53.0,987.4,982.9583,100.0,100.0,100.0,100.0,18600.0,22.45315,37.08699,39.699516,,167.96942,181.11238,181.59111,,46.079998,13.865,13.714999,
38,2025-10-23 14:00:00+00:00,15.0585,84.0,12.375283,12.756315,80.0,0.0,0.0,0.0,0.0,0.0,3.0,986.8,982.367,100.0,100.0,100.0,100.0,24140.0,20.883104,34.589985,36.77402,,179.01227,177.6141,177.70944,,42.839996,14.464999,14.315,
39,2025-10-23 15:00:00+00:00,14.8085,84.0,12.130453,12.692097,68.0,0.0,0.0,0.0,0.0,0.0,3.0,986.8,982.36304,100.0,5.0,100.0,100.0,24140.0,19.06301,32.569557,34.845463,,190.88548,193.42184,194.03627,,44.639996,14.565,14.415,
40,2025-10-23 16:00:00+00:00,15.158501,74.0,10.55586,12.915546,55.0,0.1,0.0,0.1,0.0,0.0,51.0,986.8,982.36865,100.0,79.0,53.0,100.0,24140.0,16.595179,30.10685,32.20977,,204.34108,206.25859,207.1496,,37.44,15.165,15.065,
41,2025-10-23 17:00:00+00:00,14.0585,74.0,9.494647,11.155968,40.0,0.0,0.0,0.0,0.0,0.0,3.0,987.8,983.3471,100.0,13.0,100.0,100.0,24140.0,19.0392,33.425762,35.416187,,195.35019,202.14523,202.57417,,39.239998,13.915,13.764999,
42,2025-10-23 18:00:00+00:00,13.8085,70.0,8.430392,10.03278,26.0,0.0,0.0,0.0,0.0,0.0,3.0,988.0,983.54224,100.0,5.0,100.0,100.0,24140.0,23.068108,38.96158,41.575058,,202.9638,206.32823,206.79144,,45.719997,13.615,13.514999,
43,2025-10-23 19:00:00+00:00,13.3585005,68.0,7.573279,9.454027,15.0,0.0,0.0,0.0,0.0,0.0,3.0,987.9,983.436,100.0,5.0,100.0,100.0,24140.0,22.461807,37.868507,40.445816,,201.63095,204.1284,204.70241,,45.0,13.065,12.915,
44,2025-10-23 20:00:00+00:00,13.158501,67.0,7.1654954,9.075992,6.0,0.0,0.0,0.0,0.0,0.0,3.0,988.7,984.2292,100.0,5.0,100.0,100.0,24140.0,23.000591,39.31259,42.237152,,197.30061,200.92458,201.43123,,46.8,12.815,12.665,
45,2025-10-23 21:00:00+00:00,12.8085,65.0,6.390726,8.560523,0.0,0.0,0.0,0.0,0.0,0.0,3.0,988.7,984.2237,100.0,56.0,100.0,100.0,24140.0,22.884789,38.714645,41.49379,,199.29015,202.98874,202.93213,,46.44,12.514999,12.365,
46,2025-10-23 22:00:00+00:00,12.7585,67.0,6.783975,8.323369,0.0,0.0,0.0,0.0,0.0,0.0,3.0,988.7,984.2228,100.0,100.0,100.0,100.0,24140.0,24.795612,41.616997,44.62015,,205.82094,210.11365,210.15446,,48.239998,12.315,12.165,
47,2025-10-23 23:00:00+00:00,12.0585,75.0,7.761709,7.8362865,0.0,0.0,0.0,0.0,0.0,0.0,3.0,988.5,984.0128,100.0,81.0,47.0,100.0,24140.0,24.962307,42.626186,45.569275,,213.23172,217.45065,217.794,,48.239998,11.464999,11.264999,
48,2025-10-24 00:00:00+00:00,12.5085,69.0,6.97399,7.90156,0.0,0.0,0.0,0.0,0.0,0.0,3.0,988.9,984.41815,100.0,100.0,100.0,100.0,24140.0,26.282463,42.51812,45.243675,,246.59529,248.64896,249.06264,,48.6,12.115,11.915,
49,2025-10-24 01:00:00+00:00,12.408501,68.0,6.66559,7.9777765,0.0,0.0,0.0,0.0,0.0,0.0,3.0,989.3,984.81476,100.0,100.0,100.0,100.0,24140.0,24.57511,40.946735,43.75544,,238.17259,240.50513,240.85202,,51.12,12.065,11.865,
50,2025-10-24 02:00:00+00:00,12.3085,68.0,6.5700336,7.855507,1.0,0.0,0.0,0.0,0.0,0.0,3.0,989.6,985.1119,100.0,100.0,100.0,100.0,24140.0,24.57511,40.502796,43.297905,,238.17259,239.56035,239.95364,,49.32,11.815,11.615,
51,2025-10-24 03:00:00+00:00,12.158501,63.0,5.3220334,7.3632927,3.0,0.0,0.0,0.0,0.0,0.0,3.0,990.3,985.8063,100.0,100.0,5.0,100.0,24140.0,25.0064,39.575443,42.237152,,247.1263,248.10175,248.56877,,47.88,11.665,11.514999,
52,2025-10-24 04:00:00+00:00,11.9585,60.0,4.433069,7.217305,7.0,0.0,0.0,0.0,0.0,0.0,3.0,991.2,986.69904,100.0,100.0,10.0,100.0,24140.0,23.358425,37.038036,39.782753,,245.4099,248.92242,248.88643,,45.0,11.464999,11.264999,
53,2025-10-24 05:00:00+00:00,11.7585,63.0,4.9431605,7.122979,12.0,0.0,0.0,0.0,0.0,0.0,3.0,991.7,987.1937,100.0,100.0,64.0,100.0,24140.0,23.358423,37.67637,40.42578,,241.46011,242.70052,242.96922,,45.0,11.115,10.915,
54,2025-10-24 06:00:00+00:00,11.7085,64.0,5.1220045,7.1832,16.0,0.0,0.0,0.0,0.0,0.0,3.0,992.5,987.98914,100.0,100.0,83.0,100.0,24140.0,22.862123,36.871452,39.27725,,243.8385,242.68448,242.71587,,46.079998,10.964999,10.815,
55,2025-10-24 07:00:00+00:00,11.6085005,64.0,5.027108,6.9653034,19.0,0.0,0.0,0.0,0.0,0.0,3.0,993.3,988.78394,100.0,100.0,5.0,75.0,24140.0,23.532547,38.71465,41.155632,,240.6901,239.85869,240.0014,,45.36,10.815,10.615,
56,2025-10-24 08:00:00+00:00,11.158501,66.0,5.041376,6.2211866,22.0,0.0,0.0,0.0,0.0,0.0,3.0,993.9,989.3741,100.0,100.0,5.0,100.0,24140.0,25.570139,41.180286,44.174633,,234.74356,238.95041,238.95457,,45.0,10.315,10.115,
57,2025-10-24 09:00:00+00:00,10.908501,70.0,5.649908,6.168457,26.0,0.0,0.0,0.0,0.0,0.0,3.0,995.0,990.4651,100.0,100.0,5.0,5.0,24140.0,25.11758,40.894478,43.55441,,242.7005,243.88614,244.51591,,48.239998,9.915,9.714999,
58,2025-10-24 10:00:00+00:00,11.408501,66.0,5.2794824,6.6925383,32.0,0.0,0.0,0.0,0.0,0.0,3.0,996.4,991.8667,100.0,100.0,5.0,0.0,24140.0,24.40046,38.600662,41.253937,,248.3555,250.38203,250.75803,,44.28,10.464999,10.214999,
59,2025-10-24 11:00:00+00:00,13.0085,57.0,4.684862,7.838291,39.0,0.1,0.0,0.1,0.0,0.0,51.0,997.0,992.48914,70.0,63.0,5.0,0.0,24140.0,26.654589,41.741375,44.381985,,253.52304,255.00487,255.61856,,43.92,11.264999,11.014999,
60,2025-10-24 12:00:00+00:00,13.2085,54.0,4.0987344,7.9222546,42.0,0.1,0.0,0.1,0.0,0.0,51.0,997.2,992.69147,86.0,64.0,52.0,0.0,24140.0,26.6327,41.4438,43.81403,,256.71512,258.98294,258.87857,,44.28,11.764999,11.514999,
61,2025-10-24 13:00:00+00:00,12.9585,53.0,3.60045,7.6214056,37.0,0.1,0.0,0.1,0.0,0.0,51.0,998.0,993.4841,97.0,96.0,5.0,0.0,20040.0,26.309572,42.525738,45.27798,,253.30067,256.78723,256.86597,,45.0,11.514999,11.315,
62,2025-10-24 14:00:00+00:00,12.408501,54.0,3.3545237,6.908478,27.0,0.1,0.0,0.1,0.0,0.0,51.0,998.8,994.27167,100.0,100.0,5.0,0.0,24140.0,27.103,42.34708,45.094215,,253.0091,255.72745,255.8505,,42.839996,11.514999,11.264999,
63,2025-10-24 15:00:00+00:00,11.5585,56.0,3.0768125,6.17198,19.0,0.0,0.0,0.0,0.0,0.0,1.0,999.6,995.0543,38.0,35.0,5.0,0.0,24140.0,25.96496,41.560905,44.29215,,253.0724,255.96373,256.079,,44.639996,10.865,10.665,
64,2025-10-24 16:00:00+00:00,10.9585,57.0,2.7654793,5.779745,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.3,995.7417,100.0,54.0,100.0,0.0,24140.0,24.144167,39.389984,42.06579,,249.94382,251.89613,252.19803,,45.719997,10.365,10.165,
65,2025-10-24 17:00:00+00:00,10.7085,55.0,2.0295203,5.581645,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.0,996.4345,100.0,60.0,100.0,0.0,24140.0,22.881958,37.63679,40.258442,,245.85446,248.09677,248.58696,,45.0,10.315,10.115,
66,2025-10-24 18:00:00+00:00,10.6085005,53.0,1.4183869,5.667963,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.3,996.7316,100.0,5.0,100.0,100.0,24140.0,20.883102,35.14935,37.51014,,234.11777,237.12373,237.39967,,44.639996,10.065,9.915,
67,2025-10-24 19:00:00+00:00,10.408501,54.0,1.4932685,5.5006084,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.4,996.828,100.0,18.0,100.0,100.0,24140.0,20.746122,35.65636,38.53109,,231.34018,234.86572,235.09743,,44.639996,9.915,9.764999,
68,2025-10-24 20:00:00+00:00,9.9585,61.0,2.7818956,5.0234795,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.7,997.11914,100.0,5.0,100.0,100.0,24140.0,22.493519,38.59227,41.009388,,230.19447,233.3438,233.74606,,43.56,9.365,9.165,
69,2025-10-24 21:00:00+00:00,9.5085,63.0,2.8114135,4.5450497,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.9,997.31104,100.0,5.0,100.0,100.0,24140.0,22.725668,38.59227,41.227745,,229.49724,233.3438,233.33427,,44.28,8.915,8.714999,
70,2025-10-24 22:00:00+00:00,9.3085,63.0,2.6218758,4.4920244,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.9,997.308,100.0,5.0,100.0,100.0,24140.0,21.479664,37.372437,40.06682,,230.44037,234.0131,234.70656,,43.56,8.764999,8.565,
71,2025-10-24 23:00:00+00:00,9.0585,63.0,2.384943,4.205347,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.9,997.30396,100.0,5.0,53.0,100.0,24140.0,21.437386,36.721764,39.096367,,229.08571,232.56833,233.02231,,42.48,8.615,8.464999,
72,2025-10-25 00:00:00+00:00,8.9585,63.0,2.2901654,4.31907,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1001.5,996.9041,100.0,5.0,0.0,100.0,24140.0,19.85556,33.46451,35.990993,,224.9999,229.7999,229.9698,,41.760002,8.615,8.464999,
73,2025-10-25 01:00:00+00:00,8.7085,67.0,2.9195235,4.265148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.9,996.30286,16.0,5.0,0.0,10.0,24140.0,19.296135,32.409996,34.878384,,216.6562,220.94635,221.58331,,39.6,8.365,8.214999,
74,2025-10-25 02:00:00+00:00,8.658501,69.0,3.2877443,4.3019543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.3,995.70465,7.0,5.0,0.0,0.0,24140.0,19.174856,33.60171,36.116444,,219.6678,224.9999,225.41214,,39.96,8.365,8.165,
75,2025-10-25 03:00:00+00:00,9.5085,63.0,2.8114135,5.136791,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.9,995.3202,100.0,100.0,0.0,0.0,24140.0,18.668005,31.581665,33.526333,,219.5226,223.1524,223.66785,,36.36,8.615,8.415,
76,2025-10-25 04:00:00+00:00,9.7085,62.0,2.775031,5.330099,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.5,994.9252,100.0,100.0,0.0,5.0,24140.0,18.668005,30.551254,32.998646,,219.5226,224.04526,224.54892,,35.28,9.014999,8.815,
77,2025-10-25 05:00:00+00:00,9.5585,65.0,3.300744,5.145936,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.2,994.6243,100.0,100.0,5.0,5.0,24140.0,19.576189,33.283943,35.52277,,212.22873,218.85338,219.1226,,35.28,8.915,8.714999,
78,2025-10-25 06:00:00+00:00,9.2085,67.0,3.3967705,4.537957,0.0,0.0,0.0,0.0,0.0,0.0,3.0,999.0,994.4197,100.0,100.0,5.0,0.0,24140.0,21.470612,35.141975,37.416435,,214.75598,217.92653,218.22047,,41.039997,8.415,8.214999,
79,2025-10-25 07:00:00+00:00,9.0085,68.0,3.4157732,4.535528,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.8,994.21716,100.0,100.0,10.0,0.0,24140.0,20.140705,33.948975,36.183674,,208.85556,214.19565,214.65842,,42.839996,7.965,7.765,
80,2025-10-25 08:00:00+00:00,9.5085,68.0,3.89381,5.0823393,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.4,993.8271,100.0,100.0,39.0,0.0,24140.0,20.456745,34.746994,36.997307,,208.36896,214.0194,214.47928,,40.68,8.764999,8.565,
81,2025-10-25 09:00:00+00:00,10.8585005,64.0,4.3153205,6.132476,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.2,993.6498,100.0,5.0,100.0,0.0,24140.0,23.090569,37.54543,39.646763,,210.96368,214.452,214.42653,,38.88,9.615,9.365,
82,2025-10-25 10:00:00+00:00,11.908501,60.0,4.3859787,7.2838516,0.0,0.0,0.0,0.0,0.0,0.0,3.0,997.7,993.1686,100.0,5.0,100.0,0.0,24140.0,22.493519,37.179478,39.506893,,219.80553,223.4307,223.49261,,36.719997,10.565,10.315,
83,2025-10-25 11:00:00+00:00,12.5585,55.0,3.7547035,7.6356087,0.0,0.0,0.0,0.0,0.0,0.0,3.0,997.0,992.482,100.0,18.0,100.0,5.0,24140.0,23.675303,38.96823,41.332405,,224.38402,226.87172,226.80113,,36.36,11.214999,10.964999,
84,2025-10-25 12:00:00+00:00,13.0085,53.0,3.6468613,8.351068,0.0,0.0,0.0,0.0,0.0,0.0,3.0,996.0,991.4937,100.0,53.0,100.0,100.0,24140.0,21.710716,35.384537,37.41463,,220.29207,224.58784,224.9999,,37.44,11.714999,11.464999,
85,2025-10-25 13:00:00+00:00,12.8585005,57.0,4.544454,8.102222,6.0,0.1,0.0,0.1,0.0,0.0,51.0,995.3,990.79474,83.0,20.0,10.0,72.0,24140.0,23.617756,37.490158,39.821762,,217.56866,221.49637,221.63344,,38.519997,11.615,11.415,
86,2025-10-25 14:00:00+00:00,12.0585,60.0,4.5272536,7.433832,15.0,0.1,0.0,0.1,0.0,0.0,51.0,995.0,990.4833,100.0,100.0,10.0,90.0,24140.0,22.691423,36.95396,39.275528,,221.78442,222.23608,222.34575,,38.16,11.214999,11.014999,
87,2025-10-25 15:00:00+00:00,11.3085,67.0,5.400734,7.428973,26.0,0.1,0.0,0.1,0.0,0.0,51.0,994.9,990.372,100.0,100.0,14.0,100.0,24140.0,18.844202,32.37799,34.359676,,226.54811,228.15492,228.46832,,36.36,10.714999,10.514999,
88,2025-10-25 16:00:00+00:00,11.1085005,69.0,5.6338153,6.87047,41.0,0.1,0.0,0.1,0.0,0.0,51.0,995.0,990.46814,100.0,100.0,5.0,100.0,24140.0,21.650938,35.69632,38.265617,,227.02136,228.27058,228.50363,,37.44,10.464999,10.264999,
89,2025-10-25 17:00:00+00:00,10.408501,76.0,6.3588305,6.727539,58.0,0.2,0.2,0.0,0.0,0.0,51.0,995.0,990.4572,100.0,100.0,88.0,100.0,24140.0,18.947083,31.565245,34.03791,,218.82983,224.9999,225.43732,,39.239998,9.665,9.464999,
90,2025-10-25 18:00:00+00:00,10.4585,78.0,6.785139,6.4840803,68.0,0.1,0.1,0.0,0.0,0.0,51.0,995.0,990.4579,100.0,100.0,100.0,94.0,24140.0,21.638964,36.424103,39.004738,,224.32605,227.00253,227.29063,,43.199997,9.764999,9.565,
91,2025-10-25 19:00:00+00:00,10.408501,82.0,7.4670877,6.5357656,68.0,0.1,0.0,0.1,0.0,0.0,51.0,995.3,990.7558,100.0,100.0,100.0,75.0,24140.0,22.065973,36.84332,39.440193,,236.3099,236.15462,236.0138,,43.56,9.665,9.464999,
92,2025-10-25 20:00:00+00:00,10.908501,79.0,7.408582,7.2598076,62.0,0.1,0.1,0.0,0.0,0.0,51.0,995.9,991.36096,100.0,100.0,10.0,5.0,24140.0,20.431387,34.38895,36.909615,,255.71887,259.74887,260.25644,,40.32,10.315,10.165,
93,2025-10-25 21:00:00+00:00,10.7585,74.0,6.3100395,6.5842285,52.0,0.0,0.0,0.0,0.0,0.0,3.0,996.6,992.05554,100.0,53.0,100.0,100.0,24140.0,22.253124,37.330803,39.563244,,260.69012,263.35483,263.60114,,40.68,10.615,10.415,
94,2025-10-25 22:00:00+00:00,10.0085,78.0,6.348076,5.8947325,37.0,0.0,0.0,0.0,0.0,0.0,1.0,997.5,992.9393,29.0,13.0,5.0,10.0,24140.0,21.897945,36.35109,39.287563,,260.53775,262.0305,262.47626,,40.68,9.865,9.665,
95,2025-10-25 23:00:00+00:00,9.2085,81.0,6.1167645,5.1629963,19.0,0.0,0.0,0.0,0.0,0.0,2.0,998.2,993.62335,56.0,27.0,5.0,32.0,24140.0,21.068459,35.455887,38.062195,,253.11313,257.0926,257.1712,,41.760002,9.014999,8.815,
